Name,ID,Market Sell Price,Player Sell Price,
IC2:itemFluidCell,4098,0,0,
IC2:itemupgradekit,4099,0,0,
IC2:itemRecipePart,4100,0,0,
IC2:itemCasing,4101,0,0,
IC2:itemCrushedOre,4102,0,0,
IC2:itemPurifiedCrushedOre,4103,0,0,
IC2:itemPlates,4104,0,0,
IC2:itemDensePlates,4105,0,0,
IC2:itemTurningBlanks,4106,0,0,
IC2:itemTurningBlanksWood,4107,0,0,
IC2:itemDustSmall,4108,0,0,
IC2:itemDust,4109,0,0,
IC2:itemDust2,4110,0,0,
IC2:itemIngot,4111,0,0,
IC2:reactorLithiumCell,4112,0,0,
IC2:itemTritiumCell,4113,0,0,
IC2:itemUran,4114,0,0,
IC2:itemMOX,4115,0,0,
IC2:itemPlutonium,4116,0,0,
IC2:itemPlutoniumSmall,4117,0,0,
IC2:itemUran235,4118,0,0,
IC2:itemUran235small,4119,0,0,
IC2:itemUran238,4120,0,0,
IC2:itemFuelRod,4121,0,0,
IC2:itemRTGPellet,4122,0,0,
IC2:itemPartCircuit,4123,0,0,
IC2:itemPartCircuitAdv,4124,0,0,
IC2:itemPartAlloy,4125,0,0,
IC2:itemPartCarbonFibre,4126,0,0,
IC2:itemPartCarbonMesh,4127,0,0,
IC2:itemPartCarbonPlate,4128,0,0,
IC2:itemOreIridium,4129,0,0,
IC2:itemPartIridium,4130,0,0,
IC2:itemTreetap,4131,0,0,
IC2:itemToolBronzePickaxe,4132,0,0,
IC2:itemToolBronzeAxe,4133,0,0,
IC2:itemToolBronzeSword,4134,0,0,
IC2:itemToolBronzeSpade,4135,0,0,
IC2:itemToolBronzeHoe,4136,0,0,
IC2:itemToolWrench,4137,0,0,
IC2:itemToolCutter,4138,0,0,
IC2:itemFoamSprayer,4139,0,0,
IC2:itemToolbox,4140,0,0,
IC2:itemContainmentbox,4141,0,0,
IC2:itemToolForgeHammer,4142,0,0,
IC2:itemLathingTool,4143,0,0,
IC2:itemcrystalmemory,4144,0,0,
IC2:itemToolDrill,4145,0,0,
IC2:itemToolDDrill,4146,0,0,
IC2:itemToolIridiumDrill,4147,0,0,
IC2:itemToolChainsaw,4148,0,0,
IC2:itemToolWrenchElectric,4149,0,0,
IC2:itemTreetapElectric,4150,0,0,
IC2:itemToolMiningLaser,4151,0,0,
IC2:itemToolMEter,4152,0,0,
IC2:itemScanner,4153,0,0,
IC2:itemScannerAdv,4154,0,0,
IC2:obscurator,4155,0,0,
IC2:itemFreq,4156,0,0,
IC2:itemNanoSaber,4157,0,0,
IC2:plasmaLauncher,4158,0,0,
IC2:windmeter,4159,0,0,
IC2:itemArmorHazmatHelmet,4160,0,0,
IC2:itemArmorHazmatChestplate,4161,0,0,
IC2:itemArmorHazmatLeggings,4162,0,0,
IC2:itemArmorRubBoots,4163,0,0,
IC2:itemArmorBronzeHelmet,4164,0,0,
IC2:itemArmorBronzeChestplate,4165,0,0,
IC2:itemArmorBronzeLegs,4166,0,0,
IC2:itemArmorBronzeBoots,4167,0,0,
IC2:itemArmorAlloyChestplate,4168,0,0,
IC2:itemArmorNanoHelmet,4169,0,0,
IC2:itemArmorNanoChestplate,4170,0,0,
IC2:itemArmorNanoLegs,4171,0,0,
IC2:itemArmorNanoBoots,4172,0,0,
IC2:itemArmorQuantumHelmet,4173,0,0,
IC2:itemArmorQuantumChestplate,4174,0,0,
IC2:itemArmorQuantumLegs,4175,0,0,
IC2:itemArmorQuantumBoots,4176,0,0,
IC2:itemArmorJetpack,4177,0,0,
IC2:itemArmorJetpackElectric,4178,0,0,
IC2:itemArmorBatpack,4179,0,0,
IC2:itemArmorAdvBatpack,4180,0,0,
IC2:itemArmorEnergypack,4181,0,0,
IC2:itemArmorCFPack,4182,0,0,
IC2:itemSolarHelmet,4183,0,0,
IC2:itemStaticBoots,4184,0,0,
IC2:itemNightvisionGoggles,4185,0,0,
IC2:itemBatREDischarged,4186,0,0,
IC2:itemBatRE,4187,0,0,
IC2:itemAdvBat,4188,0,0,
IC2:itemBatCrystal,4189,0,0,
IC2:itemBatLamaCrystal,4190,0,0,
IC2:itemBatSU,4191,0,0,
IC2:itemBatChargeRE,4192,0,0,
IC2:itemBatChargeCrystal,4193,0,0,
IC2:itemBatChargeLamaCrystal,4194,0,0,
IC2:itemCable,4195,0,0,
IC2:itemCellEmpty,4196,0,0,
IC2:itemTinCan,4197,0,0,
IC2:itemTinCanFilled,4198,0,0,
IC2:reactorMOXSimple,4199,0,0,
IC2:reactorMOXDual,4200,0,0,
IC2:reactorMOXQuad,4201,0,0,
IC2:reactorUraniumSimple,4202,0,0,
IC2:reactorUraniumDual,4203,0,0,
IC2:reactorUraniumQuad,4204,0,0,
IC2:reactorMOXSimpledepleted,4205,0,0,
IC2:reactorMOXDualdepleted,4206,0,0,
IC2:reactorMOXQuaddepleted,4207,0,0,
IC2:reactorUraniumSimpledepleted,4208,0,0,
IC2:reactorUraniumDualdepleted,4209,0,0,
IC2:reactorUraniumQuaddepleted,4210,0,0,
IC2:reactorCoolantSimple,4211,0,0,
IC2:reactorCoolantTriple,4212,0,0,
IC2:reactorCoolantSix,4213,0,0,
IC2:reactorPlating,4214,0,0,
IC2:reactorPlatingHeat,4215,0,0,
IC2:reactorPlatingExplosive,4216,0,0,
IC2:reactorHeatSwitch,4217,0,0,
IC2:reactorHeatSwitchCore,4218,0,0,
IC2:reactorHeatSwitchSpread,4219,0,0,
IC2:reactorHeatSwitchDiamond,4220,0,0,
IC2:reactorVent,4221,0,0,
IC2:reactorVentCore,4222,0,0,
IC2:reactorVentGold,4223,0,0,
IC2:reactorVentSpread,4224,0,0,
IC2:reactorVentDiamond,4225,0,0,
IC2:reactorReflector,4226,0,0,
IC2:reactorReflectorThick,4227,0,0,
IC2:reactorCondensator,4228,0,0,
IC2:reactorCondensatorLap,4229,0,0,
IC2:itemTFBP,4230,0,0,
IC2:itemTFBPCultivation,4231,0,0,
IC2:itemTFBPIrrigation,4232,0,0,
IC2:itemTFBPChilling,4233,0,0,
IC2:itemTFBPDesertification,4234,0,0,
IC2:itemTFBPFlatification,4235,0,0,
IC2:itemTFBPMushroom,4236,0,0,
IC2:itemPartCoalBall,4237,0,0,
IC2:itemPartCoalBlock,4238,0,0,
IC2:itemPartCoalChunk,4239,0,0,
IC2:itemPartIndustrialDiamond,4240,0,0,
IC2:itemSlag,4241,0,0,
IC2:itemScrap,4242,0,0,
IC2:itemScrapbox,4243,0,0,
IC2:itemFuelPlantBall,4244,0,0,
IC2:itemBiochaff,4245,0,0,
IC2:itemToolPainter,4246,0,0,
IC2:itemToolPainterBlack,4247,0,0,
IC2:itemToolPainterRed,4248,0,0,
IC2:itemToolPainterGreen,4249,0,0,
IC2:itemToolPainterBrown,4250,0,0,
IC2:itemToolPainterBlue,4251,0,0,
IC2:itemToolPainterPurple,4252,0,0,
IC2:itemToolPainterCyan,4253,0,0,
IC2:itemToolPainterLightGrey,4254,0,0,
IC2:itemToolPainterDarkGrey,4255,0,0,
IC2:itemToolPainterPink,4256,0,0,
IC2:itemToolPainterLime,4257,0,0,
IC2:itemToolPainterYellow,4258,0,0,
IC2:itemToolPainterCloud,4259,0,0,
IC2:itemToolPainterMagenta,4260,0,0,
IC2:itemToolPainterOrange,4261,0,0,
IC2:itemToolPainterWhite,4262,0,0,
IC2:itemDynamite,4263,0,0,
IC2:itemDynamiteSticky,4264,0,0,
IC2:itemRemote,4265,0,0,
IC2:upgradeModule,4266,0,0,
IC2:itemCoin,4267,0,0,
IC2:itemDoorAlloy,4268,0,0,
IC2:itemPartCFPowder,4269,0,0,
IC2:itemGrinPowder,4270,0,0,
IC2:itemDebug,4271,0,0,
IC2:itemBoat,4272,0,0,
IC2:itemWeedingTrowel,4273,0,0,
IC2:itemWeed,4274,0,0,
IC2:itemCropSeed,4275,0,0,
IC2:itemCropnalyzer,4276,0,0,
IC2:itemFertilizer,4277,0,0,
IC2:itemCellHydrant,4278,0,0,
IC2:itemToolHoe,4279,0,0,
IC2:itemTerraWart,4280,0,0,
IC2:itemWeedEx,4281,0,0,
IC2:itemMugEmpty,4282,0,0,
IC2:itemCofeeBeans,4283,0,0,
IC2:itemCofeePowder,4284,0,0,
IC2:itemMugCoffee,4285,0,0,
IC2:itemHops,4286,0,0,
IC2:itemBarrel,4287,0,0,
IC2:itemMugBooze,4288,0,0,
IC2:itemwoodrotor,4289,0,0,
IC2:itemironrotor,4290,0,0,
IC2:itemsteelrotor,4291,0,0,
IC2:itemwcarbonrotor,4292,0,0,
IC2:itemSteamTurbine,4293,0,0,
IC2:itemSteamTurbineBlade,4294,0,0,
IC2:itemIronBlockCuttingBlade,4295,0,0,
IC2:itemAdvIronBlockCuttingBlade,4296,0,0,
IC2:itemDiamondBlockCuttingBlade,4297,0,0,
AdvancedMachines:advancedmachines.sharpPlate,4298,0,0,
AdvancedSolarPanel:advanced_solar_helmet,4299,0,0,
AdvancedSolarPanel:hybrid_solar_helmet,4300,0,0,
AdvancedSolarPanel:ultimate_solar_helmet,4301,0,0,
AdvancedSolarPanel:asp_crafting_items,4302,0,0,
appliedenergistics2:item.ItemMultiMaterial,4303,0,0,
appliedenergistics2:item.ItemMultiPart,4304,0,0,
appliedenergistics2:item.ItemCreativeStorageCell,4305,0,0,
appliedenergistics2:item.ItemViewCell,4306,0,0,
appliedenergistics2:item.ItemEncodedPattern,4307,0,0,
appliedenergistics2:item.ItemBasicStorageCell.1k,4308,0,0,
appliedenergistics2:item.ItemBasicStorageCell.4k,4309,0,0,
appliedenergistics2:item.ItemBasicStorageCell.16k,4310,0,0,
appliedenergistics2:item.ItemBasicStorageCell.64k,4311,0,0,
appliedenergistics2:item.ItemSpatialStorageCell.2Cubed,4312,0,0,
appliedenergistics2:item.ItemSpatialStorageCell.16Cubed,4313,0,0,
appliedenergistics2:item.ItemSpatialStorageCell.128Cubed,4314,0,0,
appliedenergistics2:item.ToolCertusQuartzCuttingKnife,4315,0,0,
appliedenergistics2:item.ToolCertusQuartzWrench,4316,0,0,
appliedenergistics2:item.ToolCertusQuartzAxe,4317,0,0,
appliedenergistics2:item.ToolCertusQuartzHoe,4318,0,0,
appliedenergistics2:item.ToolCertusQuartzPickaxe,4319,0,0,
appliedenergistics2:item.ToolCertusQuartzSpade,4320,0,0,
appliedenergistics2:item.ToolCertusQuartzSword,4321,0,0,
appliedenergistics2:item.ToolNetherQuartzCuttingKnife,4322,0,0,
appliedenergistics2:item.ToolNetherQuartzWrench,4323,0,0,
appliedenergistics2:item.ToolNetherQuartzAxe,4324,0,0,
appliedenergistics2:item.ToolNetherQuartzHoe,4325,0,0,
appliedenergistics2:item.ToolNetherQuartzPickaxe,4326,0,0,
appliedenergistics2:item.ToolNetherQuartzSpade,4327,0,0,
appliedenergistics2:item.ToolNetherQuartzSword,4328,0,0,
appliedenergistics2:item.ToolMassCannon,4329,0,0,
appliedenergistics2:item.ToolMemoryCard,4330,0,0,
appliedenergistics2:item.ToolChargedStaff,4331,0,0,
appliedenergistics2:item.ToolEntropyManipulator,4332,0,0,
appliedenergistics2:item.ToolColorApplicator,4333,0,0,
appliedenergistics2:item.ToolWirelessTerminal,4334,0,0,
appliedenergistics2:item.ToolNetworkTool,4335,0,0,
appliedenergistics2:item.ToolPortableCell,4336,0,0,
appliedenergistics2:item.ToolBiometricCard,4337,0,0,
appliedenergistics2:item.ItemFacade,4338,0,0,
appliedenergistics2:item.ItemCrystalSeed,4339,0,0,
appliedenergistics2:item.ItemPaintBall,4340,0,0,
Baubles:Ring,4341,0,0,
BuildCraft|Core:wrenchItem,4342,0,0,
BuildCraft|Core:mapLocation,4343,0,0,
BuildCraft|Core:list,4344,0,0,
BuildCraft|Core:woodenGearItem,4345,0,0,
BuildCraft|Core:stoneGearItem,4346,0,0,
BuildCraft|Core:ironGearItem,4347,0,0,
BuildCraft|Core:goldGearItem,4348,0,0,
BuildCraft|Core:diamondGearItem,4349,0,0,
BuildCraft|Transport:pipeWaterproof,4350,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemswood,4351,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemsemerald,4352,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemscobblestone,4353,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemsstone,4354,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemsquartz,4355,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemsiron,4356,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemsgold,4357,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemsdiamond,4358,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemsobsidian,4359,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemslapis,4360,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemsdaizuli,4361,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemssandstone,4362,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemsvoid,4363,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemsemzuli,4364,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemsstripes,4365,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipeitemsclay,4366,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipefluidswood,4367,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipefluidscobblestone,4368,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipefluidsstone,4369,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipefluidsquartz,4370,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipefluidsiron,4371,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipefluidsgold,4372,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipefluidsemerald,4373,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipefluidsdiamond,4374,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipefluidssandstone,4375,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipefluidsvoid,4376,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipepowerwood,4377,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipepowercobblestone,4378,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipepowerstone,4379,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipepowerquartz,4380,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipepoweriron,4381,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipepowergold,4382,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipepowerdiamond,4383,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipepoweremerald,4384,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipepowersandstone,4385,0,0,
BuildCraft|Transport:item.buildcraftPipe.pipestructurecobblestone,4386,0,0,
BuildCraft|Transport:pipeWire,4387,0,0,
BuildCraft|Transport:pipeGate,4388,0,0,
BuildCraft|Transport:pipeFacade,4389,0,0,
BuildCraft|Transport:pipePlug,4390,0,0,
BuildCraft|Transport:pipeLens,4391,0,0,
BuildCraft|Transport:robotStation,4392,0,0,
BuildCraft|Transport:gateCopier,4393,0,0,
BuildCraft|Silicon:redstoneChipset,4394,0,0,
BuildCraft|Silicon:redstone_board,4395,0,0,
BuildCraft|Silicon:redstoneCrystal,4396,0,0,
BuildCraft|Silicon:robot,4397,0,0,
BuildCraft|Builders:templateItem,4398,0,0,
BuildCraft|Builders:blueprintItem,4399,0,0,
BuildCraft|Energy:bucketOil,4400,0,0,
BuildCraft|Energy:bucketFuel,4401,0,0,
BiblioCraft:item.TesterItem,4402,0,0,
BiblioCraft:item.AtlasBook,4403,0,0,
BiblioCraft:item.AtlasPlate,4404,0,0,
BiblioCraft:item.DeathCompass,4405,0,0,
BiblioCraft:item.PaintingCanvas,4406,0,0,
BiblioCraft:item.BigBook,4407,0,0,
BiblioCraft:item.RecipeBook,4408,0,0,
BiblioCraft:item.SlottedBook,4409,0,0,
BiblioCraft:item.HandDrill,4410,0,0,
BiblioCraft:item.tapeMeasure,4411,0,0,
BiblioCraft:item.tape,4412,0,0,
BiblioCraft:item.BiblioChase,4413,0,0,
BiblioCraft:item.PrintPlate,4414,0,0,
BiblioCraft:item.EnchantedPlate,4415,0,0,
BiblioCraft:item.BiblioRedBook,4416,0,0,
BiblioCraft:item.BiblioGlasses,4417,0,0,
BiblioCraft:item.BiblioDrill,4418,0,0,
BiblioCraft:item.BiblioCreativeLock,4419,0,0,
BiblioCraft:item.BiblioClipboard,4420,0,0,
BiblioCraft:item.seatBack,4421,0,0,
BiblioCraft:item.seatBack2,4422,0,0,
BiblioCraft:item.seatBack3,4423,0,0,
BiblioCraft:item.seatBack4,4424,0,0,
BiblioCraft:item.seatBack5,4425,0,0,
BiblioCraft:item.BiblioMapTool,4426,0,0,
BiblioCraft:item.BiblioWayPointCompass,4427,0,0,
Botania:lexicon,4428,0,0,
Botania:petal,4429,0,0,
Botania:dye,4430,0,0,
Botania:pestleAndMortar,4431,0,0,
Botania:twigWand,4432,0,0,
Botania:manaResource,4433,0,0,
Botania:lens,4434,0,0,
Botania:manaPetal,4435,0,0,
Botania:rune,4436,0,0,
Botania:signalFlare,4437,0,0,
Botania:manaTablet,4438,0,0,
Botania:manaGun,4439,0,0,
Botania:manaCookie,4440,0,0,
Botania:fertilizer,4441,0,0,
Botania:grassSeeds,4442,0,0,
Botania:dirtRod,4443,0,0,
Botania:terraformRod,4444,0,0,
Botania:grassHorn,4445,0,0,
Botania:manaMirror,4446,0,0,
Botania:manasteelHelm,4447,0,0,
Botania:manasteelHelmReveal,4448,0,0,
Botania:manasteelChest,4449,0,0,
Botania:manasteelLegs,4450,0,0,
Botania:manasteelBoots,4451,0,0,
Botania:manasteelPick,4452,0,0,
Botania:manasteelShovel,4453,0,0,
Botania:manasteelAxe,4454,0,0,
Botania:manasteelSword,4455,0,0,
Botania:manasteelShears,4456,0,0,
Botania:terrasteelHelm,4457,0,0,
Botania:terrasteelHelmReveal,4458,0,0,
Botania:terrasteelChest,4459,0,0,
Botania:terrasteelLegs,4460,0,0,
Botania:terrasteelBoots,4461,0,0,
Botania:terraSword,4462,0,0,
Botania:tinyPlanet,4463,0,0,
Botania:manaRing,4464,0,0,
Botania:auraRing,4465,0,0,
Botania:manaRingGreater,4466,0,0,
Botania:auraRingGreater,4467,0,0,
Botania:travelBelt,4468,0,0,
Botania:knockbackBelt,4469,0,0,
Botania:icePendant,4470,0,0,
Botania:lavaPendant,4471,0,0,
Botania:goldenLaurel,4472,0,0,
Botania:magnetRing,4473,0,0,
Botania:waterRing,4474,0,0,
Botania:miningRing,4475,0,0,
Botania:terraPick,4476,0,0,
Botania:divaCharm,4477,0,0,
Botania:flightTiara,4478,0,0,
Botania:enderDagger,4479,0,0,
Botania:quartz,4480,0,0,
Botania:waterRod,4481,0,0,
Botania:elementiumHelm,4482,0,0,
Botania:elementiumHelmReveal,4483,0,0,
Botania:elementiumChest,4484,0,0,
Botania:elementiumLegs,4485,0,0,
Botania:elementiumBoots,4486,0,0,
Botania:elementiumPick,4487,0,0,
Botania:elementiumShovel,4488,0,0,
Botania:elementiumAxe,4489,0,0,
Botania:elementiumSword,4490,0,0,
Botania:elementiumShears,4491,0,0,
Botania:openBucket,4492,0,0,
Botania:spawnerMover,4493,0,0,
Botania:pixieRing,4494,0,0,
Botania:superTravelBelt,4495,0,0,
Botania:rainbowRod,4496,0,0,
Botania:tornadoRod,4497,0,0,
Botania:fireRod,4498,0,0,
Botania:vineBall,4499,0,0,
Botania:slingshot,4500,0,0,
Botania:manaBottle,4501,0,0,
Botania:laputaShard,4502,0,0,
Botania:virus,4503,0,0,
Botania:reachRing,4504,0,0,
Botania:skyDirtRod,4505,0,0,
Botania:itemFinder,4506,0,0,
Botania:superLavaPendant,4507,0,0,
Botania:enderHand,4508,0,0,
Botania:glassPick,4509,0,0,
Botania:spark,4510,0,0,
Botania:sparkUpgrade,4511,0,0,
Botania:diviningRod,4512,0,0,
Botania:gravityRod,4513,0,0,
Botania:regenIvy,4514,0,0,
Botania:manaInkwell,4515,0,0,
Botania:vial,4516,0,0,
Botania:brewVial,4517,0,0,
Botania:brewFlask,4518,0,0,
Botania:bloodPendant,4519,0,0,
Botania:missileRod,4520,0,0,
Botania:holyCloak,4521,0,0,
Botania:unholyCloak,4522,0,0,
Botania:craftingHalo,4523,0,0,
Botania:blackLotus,4524,0,0,
Botania:monocle,4525,0,0,
Botania:clip,4526,0,0,
Botania:cobbleRod,4527,0,0,
Botania:smeltRod,4528,0,0,
Botania:worldSeed,4529,0,0,
Botania:spellCloth,4530,0,0,
Botania:thornChakram,4531,0,0,
Botania:overgrowthSeed,4532,0,0,
Botania:craftPattern,4533,0,0,
Botania:ancientWill,4534,0,0,
Botania:corporeaSpark,4535,0,0,
CompactSolars:solarHatLV,4536,0,0,
CompactSolars:solarHatMV,4537,0,0,
CompactSolars:solarHatHV,4538,0,0,
ComputerCraft:disk,4539,0,0,
ComputerCraft:diskExpanded,4540,0,0,
ComputerCraft:treasureDisk,4541,0,0,
ComputerCraft:printout,4542,0,0,
ComputerCraft:pocketComputer,4543,0,0,
customnpcs:npcWand,4544,0,0,
customnpcs:npcMobCloner,4545,0,0,
customnpcs:npcScripter,4546,0,0,
customnpcs:npcMovingPath,4547,0,0,
customnpcs:npcMounter,4548,0,0,
customnpcs:npcTeleporter,4549,0,0,
customnpcs:npcSoulstoneEmpty,4550,0,0,
customnpcs:npcSoulstoneFilled,4551,0,0,
customnpcs:npcBanjo,4552,0,0,
customnpcs:npcViolin,4553,0,0,
customnpcs:npcViolinBow,4554,0,0,
customnpcs:npcHarp,4555,0,0,
customnpcs:npcGuitar,4556,0,0,
customnpcs:npcFrenchHorn,4557,0,0,
customnpcs:npcOcarina,4558,0,0,
customnpcs:npcClarinet,4559,0,0,
customnpcs:npcWoodenGun,4560,0,0,
customnpcs:npcWoodenBullet,4561,0,0,
customnpcs:npcStoneGun,4562,0,0,
customnpcs:npcStoneBullet,4563,0,0,
customnpcs:npcIronGun,4564,0,0,
customnpcs:npcIronBullet,4565,0,0,
customnpcs:npcGoldGun,4566,0,0,
customnpcs:npcGoldenBullet,4567,0,0,
customnpcs:npcDiamondGun,4568,0,0,
customnpcs:npcDiamondBullet,4569,0,0,
customnpcs:npcBronzeGun,4570,0,0,
customnpcs:npcBronzeBullet,4571,0,0,
customnpcs:npcEmeraldGun,4572,0,0,
customnpcs:npcEmeraldBullet,4573,0,0,
customnpcs:npcMachineGun,4574,0,0,
customnpcs:npcBlackBullet,4575,0,0,
customnpcs:npcWoodenTrident,4576,0,0,
customnpcs:npcStoneTrident,4577,0,0,
customnpcs:npcIronTrident,4578,0,0,
customnpcs:npcGoldTrident,4579,0,0,
customnpcs:npcDiamondTrident,4580,0,0,
customnpcs:npcBronzeTrident,4581,0,0,
customnpcs:npcEmeraldTrident,4582,0,0,
customnpcs:npcCursedTrident,4583,0,0,
customnpcs:npcDemonicTrident,4584,0,0,
customnpcs:npcFrostTrident,4585,0,0,
customnpcs:npcMithrilTrident,4586,0,0,
customnpcs:npcNatureSpell,4587,0,0,
customnpcs:npcArcaneSpell,4588,0,0,
customnpcs:npcLightningSpell,4589,0,0,
customnpcs:npcIceSpell,4590,0,0,
customnpcs:npcFireSpell,4591,0,0,
customnpcs:npcDarkSpell,4592,0,0,
customnpcs:npcHolySpell,4593,0,0,
customnpcs:npcOrb,4594,0,0,
customnpcs:npcMana,4595,0,0,
customnpcs:npcBrokenOrb,4596,0,0,
customnpcs:npcKunai,4597,0,0,
customnpcs:npcReverseKunai,4598,0,0,
customnpcs:npcShuriken,4599,0,0,
customnpcs:npcGiantShuriken,4600,0,0,
customnpcs:npcKatana,4601,0,0,
customnpcs:npcKukri,4602,0,0,
customnpcs:npcBronzeSword,4603,0,0,
customnpcs:npcEmeraldSword,4604,0,0,
customnpcs:npcDemonicSword,4605,0,0,
customnpcs:npcFrostSword,4606,0,0,
customnpcs:npcMithrilSword,4607,0,0,
customnpcs:npcGolfClub,4608,0,0,
customnpcs:npcMagicWand,4609,0,0,
customnpcs:npcChickenSword,4610,0,0,
customnpcs:npcHandCuffs,4611,0,0,
customnpcs:npcHammer,4612,0,0,
customnpcs:npcBaseballBat,4613,0,0,
customnpcs:npcLeadPipe,4614,0,0,
customnpcs:npcCleaver,4615,0,0,
customnpcs:npcSaber,4616,0,0,
customnpcs:npcHockeyStick,4617,0,0,
customnpcs:npcSledgeHammer,4618,0,0,
customnpcs:npcBrokenBottle,4619,0,0,
customnpcs:npcCombatKnive,4620,0,0,
customnpcs:npcMacuahuitl,4621,0,0,
customnpcs:npcBoStaff,4622,0,0,
customnpcs:npcSaiBlade,4623,0,0,
customnpcs:npcSlingshot,4624,0,0,
customnpcs:npcMusket,4625,0,0,
customnpcs:npcLeafBlade,4626,0,0,
customnpcs:npcCrossbow,4627,0,0,
customnpcs:npcCrossBolt,4628,0,0,
customnpcs:npcBatton,4629,0,0,
customnpcs:npcGunChainsaw,4630,0,0,
customnpcs:npcRapier,4631,0,0,
customnpcs:npcCrowbar,4632,0,0,
customnpcs:npcPipeWrench,4633,0,0,
customnpcs:npcSwissArmyKnife,4634,0,0,
customnpcs:npcWrench,4635,0,0,
customnpcs:npcExcalibur,4636,0,0,
customnpcs:npcWoodenShield,4637,0,0,
customnpcs:npcStoneShield,4638,0,0,
customnpcs:npcIronShield,4639,0,0,
customnpcs:npcGoldenShield,4640,0,0,
customnpcs:npcDiaShield,4641,0,0,
customnpcs:npcBronzeShield,4642,0,0,
customnpcs:npcEmeraldShield,4643,0,0,
customnpcs:npcDemonicShield,4644,0,0,
customnpcs:npcFrostShield,4645,0,0,
customnpcs:npcMithrilShield,4646,0,0,
customnpcs:npcFullWoodenShield,4647,0,0,
customnpcs:npcFullStoneShield,4648,0,0,
customnpcs:npcFullIronShield,4649,0,0,
customnpcs:npcFullGoldenShield,4650,0,0,
customnpcs:npcFullDiaShield,4651,0,0,
customnpcs:npcFullBronzeShield,4652,0,0,
customnpcs:npcFullEmeraldShield,4653,0,0,
customnpcs:npcHeaterShield,4654,0,0,
customnpcs:npcCryscentShield,4655,0,0,
customnpcs:npcScutumShield,4656,0,0,
customnpcs:npcTowerShield,4657,0,0,
customnpcs:npcWoodenSpear,4658,0,0,
customnpcs:npcStoneSpear,4659,0,0,
customnpcs:npcIronSpear,4660,0,0,
customnpcs:npcGoldenSpear,4661,0,0,
customnpcs:npcDiamondSpear,4662,0,0,
customnpcs:npcBronzeSpear,4663,0,0,
customnpcs:npcEmeraldSpear,4664,0,0,
customnpcs:npcDemonicSpear,4665,0,0,
customnpcs:npcFrostSpear,4666,0,0,
customnpcs:npcMithrilSpear,4667,0,0,
customnpcs:npcWoodenHalberd,4668,0,0,
customnpcs:npcStoneHalberd,4669,0,0,
customnpcs:npcIronHalberd,4670,0,0,
customnpcs:npcGoldenHalberd,4671,0,0,
customnpcs:npcDiamondHalberd,4672,0,0,
customnpcs:npcBronzeHalberd,4673,0,0,
customnpcs:npcEmeraldHalberd,4674,0,0,
customnpcs:npcDemonicHalberd,4675,0,0,
customnpcs:npcFrostHalberd,4676,0,0,
customnpcs:npcMithrilHalberd,4677,0,0,
customnpcs:npcWoodenBattleAxe,4678,0,0,
customnpcs:npcStoneBattleAxe,4679,0,0,
customnpcs:npcIronBattleAxe,4680,0,0,
customnpcs:npcGoldenBattleAxe,4681,0,0,
customnpcs:npcDiamondBattleAxe,4682,0,0,
customnpcs:npcBronzeBattleAxe,4683,0,0,
customnpcs:npcEmeraldBattleAxe,4684,0,0,
customnpcs:npcDemonicBattleAxe,4685,0,0,
customnpcs:npcFrostBattleAxe,4686,0,0,
customnpcs:npcMithrilBattleAxe,4687,0,0,
